Ashobora guhisha ibyiyumvo bye mugihe ibirori bibisabye. 	He can hide his feelings when the party requests it.
Ntabwo numva ko ibikorwa byanjye byashimiwe. 	I don’t feel like my actions are appreciated.
Sinzi ibyawe ariko ndumva meze neza uyu munsi. 	I don't know about you but I feel better today.
Ndumva bikurura cyane umuziki wa Beethoven. 	I feel very drawn to Beethoven’s music.
Ndumva hari ikintu kigiye kuba vuba aha. 	I feel like something is going to happen soon.
Ndumva numva ugerageza kumbwira ikintu. 	I feel like you're trying to tell me something.
Natekereje ko igikombe cya kawa gishobora gutuma wumva umerewe neza. 	I thought a cup of coffee could make you feel better.
Ndarushye cyane kuburyo numva ntashaka kwiga iri joro. 	I'm so tired that I don't want to study tonight.
.Biragoye kwiyumva murugo mururimi rwamahanga. 	.It is difficult to feel at home in a foreign language.
Yatekereje ko ashobora kuba yumva afite irungu kandi yibagiwe. 	She thought she may have felt lonely and forgotten.
Kubera ko yari amaze igihe kinini akora kuruta uko yari asanzwe yumva ananiwe. 	Because he had been working longer than usual he felt exhausted.
Nubwo nari nicaye ku zuba numvaga ntuje. 	Even though I was sitting in the sun I felt calm.
Tugomba kurenga ku kumva ko nta bushobozi dufite. 	We have to go beyond feeling helpless.
Mbega igitondo cyiza! Ndumva hejuru yisi. 	What a wonderful morning! I feel on top of the world.
gihe umugabo we yapfaga yumvaga yiyahuye. 	when her husband died she felt suicidal.
Nyuma y’ibinyobwa bibiri umusore yumvise nta bubabare. 	After two drinks the young man felt painless.
Igihe cyose yakorora yumvaga afite umubabaro mwinshi. 	Every time he coughed he felt a lot of pain.
Gusohokera kunywa hamwe nabasore bituma yumva macho. 	Going out drinking with guys makes him feel macho.
Yashoboraga kwerekana ibyiyumvo bye numuziki aho kuvuga amagambo. 	He could express his feelings and music instead of words.
Yumvaga ananiwe kuko yakoraga igihe kirekire kuruta uko byari bisanzwe. 	He felt tired because he was working longer hours than usual.
Ntabwo meze neza kandi nahitamo kuguma murugo uyu munsi. 	I'm not feeling well and I choose to stay home today.
Uyu munsi numva meze neza ariko ntabwo meze neza gukora. 	Today I feel good but not feeling well.
Numvaga hari ikintu giteye ubwoba kibaye. 	I felt something terrible happen.
Mfite kumva ko hari ikintu kibuze mubuzima bwanjye. 	I have a feeling that something is missing in my life.
Nkunda   Nkusi ariko sinzi niba yiyumva ibintu kimwe. 	I love Nkusi but I don’t know if he feels the same way.
Iyo nsubije amaso inyuma ndumva nshimira byimazeyo ababyeyi banjye. 	When I look back I feel truly grateful to my parents.
Gusa uze kundeba igihe icyo ari cyo cyose ubishaka George. 	Just come and see me anytime you want George.
Ijwi rya 'Ndagukunda' gusa bituma numva nkomeye. 	Just the sound of ‘I love you’ makes me feel great.
Uwo muti wasaga nkutatuma   Nkusi yumva amerewe neza. 	The treatment seemed to make Nkusi feel better.
Nkusi yagumye mu buriri kubera ko atari ameze neza. 	Nkusi stayed in bed because he was not feeling well.
Nyuma yo gusoma ibitabo bye ndumva nshobora kubaka inzu. 	After reading his books I feel I can build a house.
Igihe intoki zacu zakoraga numvise mpinda umushyitsi unyuzamo.	As our fingers worked I felt a trembling sound through it.
Buri gihe numva meze neza nyuma yo gukora ibikorwa byanjye byiza kumunsi. 	I always feel better after doing my best work of the day.
Ntabwo naraye nsinziriye neza ntabwo rero meze neza. 	I didn't sleep well last night so I'm not feeling well.
Uyu munsi ntabwo meze neza. Ayo mariba niyo mpamvu. 	Today I'm not feeling well. That well is why.
Ndumva nagaruwe rwose nyuma yicyumweru mugihugu. 	I feel completely restored after a week in the country.
Ndumva ngufitiye umwenda ubufasha bwawe mugihe cyindwara yanjye. 	I feel indebted to you for your help during my illness.
Numvise nsinziriye cyane ku buryo ntashobora guhumura amaso yanjye. 	I felt so sleepy that I could not open my eyes.
Mfite kumva ko ikintu kinini kigiye kuba. 	I have a feeling that something big is about to happen.
Mfite ibyiyumvo kandi mfite byinshi biteye ubwoba duhuriyeho. 	I have feelings and I have a lot of horrors in common.
Niba ukomeje imyitozo uzahita ubyumva. 	If you continue to exercise you will immediately feel it.
Tekereza gusa ku kuntu wakumva umeze mu bihe nk'ibyo. 	Just think of how you would feel in such a situation.
Ibigo bito birumva kugabanuka kw'ifaranga. 	Small businesses feel the reduction in money.
Retro kumva iyi cafe ikunzwe nurubyiruko. 	Retro feel this cafe is popular with young people.
Nta mpamvu yo kwiga niba wumva unaniwe. 	No need to study if you feel tired.
Twaba dutsinze cyangwa dutsinzwe ntabwo nzagira ibyiyumvo bikomeye. 	Whether we win or lose I will not have a strong feeling.
Kuri njye mbona ameze neza muri iki gihe. 	For me I see him in better shape today.
John yumvaga hari ICYUNBA cyijimye. 	John felt there was a dark HOUSE.
Benshi muribo bagomba kuba bumva bananiwe gato kurubu. 	Many of them must have felt a little tired now.
Rimwe na rimwe numva nshaka kubaho mu mahoro. 	Sometimes I feel like I want to live in peace.
Amashyaka yarenganijwe ntashobora kubura kumva arakaye. 	Oppressed parties cannot help but feel angry.
Nkusi yerekanye ko yirengagije ibyiyumvo bya Mariya. 	Nkusi showed disregard for Mary's feelings.
Twumvise ubukonje tugeze ku ruzi. 	We felt cold when we got to the river.
Ntabwo ukeneye guhangayikishwa no kubabaza ibyiyumvo byanjye. 	You don't need to worry about hurting my feelings.
Mwebwe mubantu bose mukwiye kumva uko   Nkusi yumva ameze. 	All of you should understand how Nkusi feels.
Mu buryo butunguranye numvise ububabare bukabije mu nda. 	Suddenly I felt a sharp pain in my stomach.
Abantu b'intwari bumva ubwoba ariko ntibibabuza. 	Brave people are afraid but they do not stop.
Asuzugura abandi kugirango yumve ko ari ngombwa. 	He despises others to make them feel important.
Yumvaga yafashwe ukuboko gukomeye bivuye inyuma. 	He felt a strong hand from behind.
Rimwe na rimwe yumva ashaka kurya ibiryo byubuyapani. 	Sometimes he feels like he wants to eat Japanese food.
Isura ye yari itukura kandi yumvaga ashyushye kandi atamerewe neza. 	Her face was red and she felt warm and unwell.
Ntabwo numvaga meze neza ariko uko byagenda kose nagiye ku kazi. 	I didn't feel good but I went to work anyway.
Ndumva biteye ubwoba ariko namennye ivu ryawe. 	I feel terrible but I broke your ashes.
Numvaga ari puzzle igoye cyane. 	I felt it was a very difficult puzzle.
Numvise umuntu unkubita ku rutugu inyuma. 	I heard someone slap me on the shoulder.
Ndumva hari ibitagenda neza nawe. 	I feel like something is wrong with you.
Rimwe na rimwe numva nshonje mu gicuku. 	Sometimes I feel hungry in the middle of the night.
Natekereje ko ngiye kumva nicira urubanza ariko sindabyumva. 	I thought I was going to hear and judge but I didn't understand.
Ndumva ko wumva utuje ariko ntugire ikibazo. 	I feel comfortable but don't worry.
Icyo gihe ni bwo numvise mfite ubwoba rwose. 	That's when I felt really scared.
Yohana yumvise ko hari umuzimu mucyumba cyijimye.	John heard that there was a spirit in the dark room.
Yumvaga afite irungu igihe inshuti ze zose zari zimaze gutaha. 	She felt lonely when all her friends had just returned.
Yumvise ashaje cyane nyuma yo gutongana n'inshuti. 	He felt very old after a quarrel with a friend.
Yabuze amagambo yo kwerekana ibyiyumvo bye. 	He lost the words to express his feelings.
Yari azi ibyiyumvo byabo bamwanga. 	He knew their feelings and they hated him.
peter na Mariya ntibigeze bumva bashaka gutemberana. 	peter and Mary never felt like wandering around.
john  yumvise agahanga ka Mariya kugirango arebe niba afite umuriro. 	john heard Mary's forehead to see if she had a fever.
Nkusi yumvise ananiwe nyuma yo gukora umunsi wose atera ibigori. 	Nkusi felt tired after working all day planting corn.
Igihe cyose ndi hejuru yumusozi numva nshimira.	Whenever I am on the mountain I feel grateful.
Urumva ko itangazamakuru ryerekana amakuru neza? 	Do you feel that the media is reporting well?
Hagati mu nyigisho yatangiye kumva arwaye. 	In the middle of the lesson he began to feel sick.
Yagaragaje ibyiyumvo bye muburyo bwo gushushanya. 	He expressed his feelings in the way of drawing.
Ntabwo nabura kumva ko hari ikintu nibagiwe. 	I can't help but feel that I forgot something.
Ntabwo numva nshaka gukora ikintu cyose iyo bishyushye. 	I don’t feel like doing anything when it’s hot.
Kuva mu kwezi gushize ntabwo numvaga meze nkanjye. 	Since last month I have not felt like myself.
Natekereje ko ushobora kumva ushaka kujya kunywa. 	I thought you might feel like going for a drink.
Icyampa nkagira ubutwari bwo kuvuga ibyiyumvo byanjye.	I wish I had the courage to express my feelings.
Ndarushye cyane. Ntabwo numva nshaka gufata urugendo ubu. 	I'm very tired I don't feel like traveling now.
Niba wicaye ukaruhuka uzumva umerewe neza. 	If you sit down and relax you will feel better.
Niba uryamye akanya gato uzumva umerewe neza cyane. 	If you lie down for a while you will feel much better.
Byari umwijima cyane ku buryo nagombaga kumva nzengurutse icyumba. 	It was so dark that I had to feel around the room.
Kumunsi nkuyu ntabwo numva nshaka kujya hanze. 	On a day like this I don’t feel like going out.
Yahishe impinduka mu myumvire ye kuri we. 	He hid the change in his attitude towards her.
Yumvise atuje igihe abana batashye. 	She felt calm when the children returned.
Nkusi afite ingofero ishaje yambara buri gihe mu mvura. 	Nkusi has an old hat he always wears in the rain.
Iyo nkoresheje contact amaso yanjye yumva yumye kandi ahinduka umutuku. 	When I use contact my eyes feel dry and red.
Hano abantu bose bumva bubahwa kandi bashimwa. 	Here everyone feels respected and appreciated.
.Sinshobora kukubwira uburyo ibyo bitishimye bintera kumva. 	.I can't tell you how unhappy it makes me feel.
.Ntabwo numva nshaka kujya guhaha nawe uyu munsi. 	.I don't feel like going shopping with you today.
.Ntabwo meze neza. Nyamuneka mpa imiti. 	.I'm not feeling well. Please give me some medicine.
.Ndumva merewe nabi kuba ntaragiye kumushyingura. 	.I feel bad for not going to bury him.
Ndumva ngomba kugira icyo mfasha. 	I feel like I have to help.
Uyu munsi ndumva bidasanzwe kandi sinumva impamvu.	Today I feel weird and I don’t understand why.
.Numvaga ntakiri muri resitora ihenze. 	.I felt like I was no longer in an expensive restaurant.
.Mfite ibyiyumvo kandi mfite byinshi duhuriyeho. 	.I have feelings and I have a lot in common.
Mfite ibyiyumvo namaze kubona iyi firime. 	I have a feeling I already saw this movie.
.Sinigeze numva ibintu nk'ibi kuva nkiri ingimbi. 	.I have never heard of such a thing since I was a teenager.
.Nizere ko   Nkusi yumva nawe nkuko ubibona. 	.I hope Nkusi feels the same way about you.
Icyampa nkagira ubutwari bwo kwerekana ibyiyumvo byanjye. 	I wish I had the courage to express my feelings.
Ndibaza impamvu numva mfite irungu iyo hakonje. 	I wonder why I feel lonely when it's cold.
Nufata uyu muti uzumva umerewe neza. 	If you take this medicine you will feel better.
.Nibyiza hano ndumva rwose murugo. 	.It's good here I really feel at home.
Yagaragaje ibyiyumvo bye kuri kamere mu gisigo. 	He expressed his feelings about nature in the poem.
Igitangaje cyane ntabwo numvise ububabare namba. 	Surprisingly I never felt pain.
Umwana muto yumvise afite umutekano mumaboko ya se. 	The little boy felt safe in his father's arms.
Iyi sume iroroshye cyane kandi yuzuye. Numva ari byiza! 	This sume is very simple and complete. I feel good!
Nkusi yagumije abantu bose ibyiyumvo bye. 	Nkusi kept his emotions to everyone.
Abonye ibaruwa ye yumva atuje. 	When he saw his letter he felt calm.
igihe cyose ukeneye ubufasha ujye umpamagare. 	call me whenever you need help.
Ugomba kugerageza kwirinda kubabaza abantu ibyiyumvo byabo. 	You have to try to avoid hurting people with their feelings.
Abantu bose bari mu nyubako bumvise umutingito. 	Everyone in the building heard the quake.
Buri gihe numvaga ndwaye mu muturanyi wa data. 	I always felt sick in my father's neighborhood.
Ntabwo nshobora kumva ko ikintu kidakwiriye. 	I can't feel that something is wrong.
Sinshobora kukubwira uburyo nduhutse bintera kumva. 	I can't tell you how relaxed I am.
Numva nishimye cyane iyo ndi murugo n'umuryango wanjye. 	I feel very happy at home with my family.
Ndumva ndumiwe kandi numva nshaka guterera. 	I feel confused and I feel like throwing up.
Ndumva kimwe nawe nkuko ubikora kuri njye. 	I feel the same way about you as you do me.
Numvaga gusa numvise ijwi ryijwi ryawe. 	I could only hear the sound of your voice.
Mumbabarire ariko ntabwo numva kugeza ubu. 	Excuse me but I still don't feel it.
Menyesha ababyeyi bawe mugihe wumva witeguye. 	Let your parents know when you're ready.
Birasa nkaho bizaba umunsi mwiza uyumunsi. 	Looks like it will be a good day today.
Rimwe na rimwe biragoye kugenzura ibyiyumvo byacu. 	Sometimes it is difficult to control our emotions.
ulia yumvise arira amaze kumva ayo makuru. 	ulia heard her cry when she heard the news.
Afite isoni cyane kandi yumva arwaye atuje mu birori. 	She is very shy and feels sick at the party.
Umunyeshuri yumvaga ko amanota ye yo hasi atari gusa. 	The student felt that his grades were not just low.
Bumvaga batewe isoni n’imyitwarire y’umuhungu wabo. 	They felt ashamed of their son's behavior.
Isura ya   Nkusi yumva itoroshye kuko akeneye kwiyogoshesha. 	Nkusi's face feels difficult because he needs to shave.
Niki utatubwiye ko utameze neza? 	Why didn't you tell us you weren't okay?
Mbyutse uyu munsi umuhogo wanjye numvise ndwaye gato. 	When I woke up today my throat felt a little sick.
Mpa buzz niba wumva ushaka gusohoka iri joro. 	Give me a buzz if you feel like wanting to go out tonight.
Yabwiye inshuti ye ko yumva ananiwe cyane kandi afite intege nke. 	She told her friend that she felt very tired and weak.
Numvise ububabare bukabije mu nda mu buryo butunguranye. 	Suddenly I felt a sharp pain in my stomach.
Numvaga nshaka kumukubita igihe yashakaga kundeganya. 	I felt like I was going to beat her up when she tried to seduce me.
.Numvaga nshaka kuririmba cyane ikizamini kirangiye. 	.I felt like I was going to sing a lot after the exam.
Numvise amaboko yanjye ahinda umushyitsi kandi umutima wanjye uratera vuba. 	I felt my hands tremble and my heart pounded.
Mfite imyumvire ufite ikindi kintu mubitekerezo. 	I have a feeling you have something else in mind.
Numvise ububabare butameze neza mu gituza.	I felt pain in my chest.
Sinari narigeze numva ko ndi jyenyine kuruta icyo gihe. 	I had never felt so alone.
Mfite imyumvire mibi numva hari ibitagenda neza. 	I have a bad feeling that something is wrong.
Mfite ubwoba ko numva meze nabi muri iki gihe. 	I'm afraid I'm in a bad mood right now.
Niba ufashe uyu muti uzumva umerewe neza. 	If you take this medicine you will feel better.
Ntabwo nashakaga kubabaza ibyiyumvo byawe. 	I didn't mean to offend you.
Numunsi mwiza kandi numva nshaka gufata urugendo. 	It's a beautiful day and I feel like traveling.
nshuti yanjye yambajije niba numva meze neza. 	my friend asked me if I was feeling well.
Yumvaga adafite umutekano ku bijyanye n’ejo hazaza h’abana be. 	She felt insecure about her children's future.
Fata uyu muti. Uzumva neza vuba. 	Take this medicine. You will feel better soon.
Imbwa yumvaga ifite icyaha cyo kurya umukoro. 	The dog felt guilty about homework.
rodrigue akunda Mariya	rodrigue loves Mary
Nkusi mubi rwose. Ntabwo numva byoroshye. 	It's really bad. I don't feel comfortable.
Ibyo wamubwiye byose byatumye yumva amerewe neza. 	Everything you said to her made her feel better.
Uzumva umerewe neza nyuma yo gusinzira neza. 	You will feel better after a good night's sleep.
ese uzi kuvuga icyongereza	do you know how to speak english
Azi ubuhanga bwo gutuma abantu bumva murugo. 	He knows how to make people feel at home.
Sinshobora kukubwira uburyo kunyerera ibi bintera kumva. 	I can’t tell you how slippery this makes me feel.
Sinshobora kukubwira uburyo ibi ari ibicucu bintera kumva. 	I can't tell you how stupid this makes me feel.
Ndumva nkonje. Wafunga idirishya nyamuneka? 	I feel cold. Would you close the window please?
Ndumva nkeneye kugira icyo mfasha   Nkusi. 	I feel the need to help Nkusi.
Ntabwo numva nshaka kwizihiza isabukuru yanjye y'amavuko. 	I don't feel like celebrating my birthday.
Ndibuka amahano numvise ataka. 	I remember the horrors I felt.
Nakinaga umukino numva umutingito. 	I was playing a game and I felt an earthquake.
Ndumva ndwaye ariko ndashaka gusohoka uko byagenda kose. 	I feel sick but I want to go out anyway.
Mumbabarire ntabwo nashakaga kubabaza ibyiyumvo byawe. 	I'm sorry I didn't mean to offend you.
Numunsi mwiza kandi ndumva njya kuroba. 	It's a beautiful day and I feel like going fishing.
najye wamate amazi	I also boiled water
Julia yumvise ayo makuru yumva arira. 	Julia heard the news and cried.
Mariya yumvise afite icyaha cyo gutaka umukobwa we. 	Mary felt guilty for yelling at her daughter.
Abantu bumva bisanzuye iyo bari murugo. 	People feel comfortable when they are at home.
Nyamuneka nyamuneka kubaza ikibazo umwanya uwariwo wose. 	Please ask a question at any time.
Ntabwo afite akamenyero ko kwerekana ibyiyumvo bye.	He has no habit of expressing his feelings.
Uko ndyama niko numva nshaka gukora. 	The more I sleep the more I feel like doing it.
Bumvaga nta mahirwe afite yo gutsinda amatora. 	They felt they had no chance of winning the election.
Bumvaga ko bimwe mu bitero bye byari akarengane. 	They felt that some of his attacks were unjust.
Biragaragara ko   Nkusi yumva ashishikajwe cyane nibi. 	Apparently Nkusi feels very interested in this.
Kureba injangwe isinziriye bituma numva meze neza. 	Watching a sleeping cat make me feel better.
Tugomba guhora dusuzuma ibyiyumvo byabandi. 	We must always consider the feelings of others.
Twatinyaga ko dushobora kumubabaza. 	We were afraid we might hurt her.
Abagore bumva ko akenshi abagabo bigoye cyane	Women feel that men are often more difficult
Ntampamvu nimwe rwose yo kumva ubabaye. 	There is absolutely no reason to feel sad.
Ntacyo ufite cyo kumva icyaha. 	You have nothing to lose.
Ugomba kwitondera ibyiyumvo byabandi. 	You have to pay attention to the feelings of others.
Yumva iri tegeko rishya rizamubuza umudendezo. 	He feels the new law will deprive him of his freedom.
Yumvaga ko aya ari amahirwe menshi yo kubura. 	He felt that this was a great opportunity to miss.
Yabaye umuhanga mu guhisha ibyiyumvo bye nyabyo. 	He became an expert in concealing his true feelings.
Yagumye mu buriri kubera ko atameze neza. 	He remained in bed because he was not well.
Yari afite imyaka mirongo inani n'ibiri kandi yumva imyaka ye. 	He was eighty-two years old and he felt his age.
Yumvaga ahindura urumuri mu mwijima. 	He felt it turning the light into darkness.
Ugomba kubwira   Nkusi ko utameze neza. 	You have to tell Nkusi that you are not well.
Abana bakeneye imipaka kugirango bumve bafite umutekano. 	Children need boundaries to feel safe.
Doris yita ku byiyumvo bya buri wese. 	Doris cares about everyone's feelings.
Kurya buhoro bizagufasha kumva wuzuye. 	Eating slowly will help you feel full.
Yumvise arwaye atuje mu bahanga bakomeye. 	He felt calm and calm among the great scholars.
Yamuteye kumva ashaka ko agenda. 	She made him feel like he wanted to go.
Nshobora kwandika inkuru nziza mugihe numva nkunda. 	I can write good news when I feel like it.
Sinshobora kubona ijambo ryo kwerekana ibyo numva. 	I can't find a word to express my feelings.
Sinshobora guhisha   Nkusi ibyiyumvo byanjye ukundi. 	I can't hide my feelings from Nkusi anymore.
Ntabwo numva nshaka gukina umukino wa baseball uyumunsi. 	I don’t feel like playing baseball today.
Ntabwo numva nshaka gutembera muri iki gitondo. 	I don’t feel like going for a walk this morning.
Ndumva amaze gukonja kuri njye vuba aha. 	I feel like he has cooled off on me recently.
Ndumva bikomeye ko abagabo n'abagore bareshya. 	I feel strongly that men and women are equal.
Ndumva ngiriye impuhwe abantu bafite iyo ndwara. 	I feel sorry for people who have the disease.
Numvaga ndushye gato kubera koga mugitondo. 	I felt a little tired from swimming in the morning.
Numvise umutima wanjye uhinda umushyitsi nyuma yo kwiruka gato. 	I felt my heart tremble after a short run.
Numvise nduhutse cyane nyuma yo koga muri pisine. 	I felt very relaxed after swimming in the pool.
Sinumva gusa njya ku ishuri uyu munsi. 	I just don’t feel like going to school today.
uriya musore azafungwa	the young man will be imprisoned
Natekereje ko ushobora kumva umeze nka sasita kare. 	I thought you might feel like lunch early.
Natinyaga ko bishobora kumubabaza. 	I was afraid it might hurt her.
Icyampa nkagira ubutwari bwo kwerekana ibyiyumvo byanjye. 	I wish I had the courage to express my feelings.
Ndumva buke munsi yikirere uyu munsi. 	I feel a little under the weather today.
sinigeze mbwira   Nkusi uko mbyumva. 	I never told Nkusi how I felt.
Niba ufite ikibazo wumve neza. 	If you have a problem feel free to contact.
Yumvise arira nyuma yo kumva ayo makuru. 	She heard him crying after hearing the news.
Yumvise amakuru arira. 	She heard the news crying.
Yumvaga ko umwanya we uri kumwe numugabo we. 	She felt that her time was with her husband.
Aherutse kumva gato kuruhande. 	He just felt a little sideways.
Fata uyu muti uzumva umerewe neza. 	Take this medicine you will feel better.
Inzu igiye kumva irimo ubusa utari kumwe nawe. 	The house you are going to hear is empty without you.
Bumvise amarangamutima menshi kumunsi wubukwe bwabo. 	They felt very emotional on their wedding day.
Uyu muti uzagutera kumererwa neza cyane. 	This remedy will make you feel better.
robert yumvise ko ari ngombwa ko ubimenya. 	robert  felt it was important to know.
hurbet afite ikibazo cyo kwerekana ibyiyumvo bye. 	hurbet has a problem expressing his feelings.
hughes afite ikibazo cyo kwerekana ibyiyumvo bye. 	hughes has a problem expressing his feelings.
zakayo yavuze ko atumva ashaka kuvugana na Mariya. 	zakayo said he did not want to talk to Mary.
Ejo nariye cyane none ndumva ndwaye. 	I ate a lot yesterday and now I feel sick.
Ntugomba kumva ko uruta abandi bantu. 	You must not feel superior to other people.
Uzumva umeze neza uramutse ufashe uyu muti. 	You will feel better if you take this medicine.
Ubwa mbere numvaga mfite isoni zo kumuvugisha. 	At first I felt ashamed to talk to her.
Ngwino unsure mugihe wumva umerewe neza. 	Come visit me when you feel better.
Ntuntenguhe gukora ibyo nakoze. 	Don't get me wrong.
Yumva aruhutse iyo acuranga gitari. 	He feels relaxed when he plays the guitar.
Yavuye mu ishuri kubera ko yumvaga arwaye. 	He dropped out of school because he felt ill.
Yatinyaga ko ashobora kumubabaza. 	He was afraid he might hurt her.
Wumva umeze ute kuri   Nkusi? 	How do you feel about Nkusi?
.Ndumva meze nabi kuba waratumye utegereza igihe kirekire. 	.I feel bad for making you wait so long.
.Ndumva ntagira urutonde kandi ndwaye umutwe. 	.I feel listless and mentally ill.
Nta kindi numva usibye gusuzugura imyitwarire nkiyi. 	I feel nothing but contempt for such behavior.
Bumvise urukundo rushya bakunda igihugu cyabo. 	They felt a new love for their country.
Banyakiriye neza ku buryo numvaga ndi mu rugo. 	They welcomed me so well that I felt at home.
Nkusi yatangiye kumva afite umutekano amaze kwimuka. 	Nkusi began to feel safe after his move.
Nkusi yazindutse bukeye bwaho yumva akomeye. 	Nkusi woke up the next day feeling great.
Tugomba kumva inzira yacu nitonze mu mwijima. 	We must hear our way carefully in the dark.
Uzumva umerewe neza nyuma yo gusinzira nijoro. 	You will feel better after going to bed at night.
Uzumva umerewe neza nyuma yo kurya ikintu. 	You will feel better after eating something.
Uzumva umerewe neza nyuma yo kuruhuka. 	You will feel better after the break.
Uzumva umerewe neza uramutse ufashe ibinini. 	You will feel better if you take the pills.
Uzumva umerewe neza nubona ibitotsi. 	You will feel better when you fall asleep.
Ntabwo ari wowe wenyine ubyumva utyo. 	You are not the only one who feels that way.
Alice yumvise ikintu gikomeye gishonga mumutima we. 	Alice felt something strong melt in her heart.
Ntukagire isoni. Ibi bintu bibaho. 	Don't be shy These things happen.
Ntukagire icyo utanga ku ngingo iyo ari yo yose yatanzwe hano. 	Do not comment on any of the articles presented here.
Hari icyo navuze kugira ngo bikubabaje? 	Did I say something to upset you?
Yumvise arwaye atuje ahantu hashya. 	He felt sick and calm in a new place.
herutse kumva gato kuruhande. 	just heard a little by the side.
Ubona ute ibyabaye muri iri joro? 	How do you feel about what happened tonight?
Buri gihe numvaga hari icyo ahishe. 	I always felt he had something to hide.
Sinshobora kumva ndi murugo muri hoteri nziza. 	I can't feel at home in a nice hotel.
inshobora kukubwira uburyo ibi bintera ubwoba. 	i can tell you how scary this is.
Sinigeze numva ntuje igihe nasomaga ibaruwa. 	I never felt calm when I read the letter.
Ntabwo numva nifotoje neza nambaye ubusa. 	I don't feel like I'm photographing naked.
Ntabwo numva nshaka kurya muriyi mpeshyi. 	I don't feel like eating this summer.
Ntabwo numva nshaka kurya ibiryo byabashinwa uyumunsi. 	I don’t feel like eating Chinese food today.
Ntabwo numva nshaka guhindura iyi nteruro. 	I don't feel like changing this sentence.
Ntabwo numva nshaka gukina tennis muri iki gihe. 	I don’t feel like playing tennis today.
Ntabwo meze neza nyuma yo kunywa ayo mazi. 	I'm not feeling well after drinking that water.
Ndumva nabyutse mvuye mu nzozi mbi	I feel like I woke up from a nightmare
Ndumva nkonje. Urashaka gufunga idirishya	I feel cold. You want to close the window
Ndumva gukora ibintu bitandukanye uyu munsi. 	I feel like doing different things today.
Ndumva nigeze kuba hano igihe kimwe.	I feel like I've been here once.
Ndumva mubwira icyo ntekereza kuri we. 	I hear you tell me what I think of him.
Numvise nishimye nkaho nkirota. 	I felt as happy as if I had a dream.
Numvise nduhutse igihe indege yanjye yageraga amahoro. 	I felt relieved when my plane arrived in peace.
Numvise inzu ihungabana gato. Ntiwakoze? 	I heard the house shake a little. Didn't you?
Naretse kunywa itabi kandi numva ari umugabo mushya. 	I quit smoking and felt like a new man.
Natinyaga ko nshobora kumubabaza. 	I was afraid I might hurt her.
Niba ufite ikibazo wumve neza. 	If you have a problem feel free to contact.
Numunsi mwiza kandi ndumva njya kuroba. 	It's a beautiful day and I feel like going fishing.
Benshi bagerageje gushyira ibyiyumvo byabo mumagambo. 	Many have tried to put their feelings into words.
Ntabwo meze neza nagumye murugo uwo munsi. 	I'm not feeling well I stayed home that day.
Yumvise yicujije kuba yaramugiriye nabi. 	He felt remorse for his actions.
Kubera ko yumvaga arwaye yagumye mu buriri. 	Feeling sick he stayed in bed.
Uwo mwana yumvise afite umutekano mu maboko ya nyina. 	The child felt safe in his mother's arms.
mpunzi zumvaga zifite umutekano mu gihugu cyabo gishya. 	refugees felt safe in their new country.
Bumvaga umukandida wabo azatsinda	They felt their candidate would win
Nkusi yumvise ko hari ikintu kigiye kuba. 	Nkusi heard that something was about to happen.
Twumvise twishimye igihe ikizamini kirangiye. 	We felt happy when the exam was over.
Ugomba kugerageza kumva uko   Nkusi yumva ameze. 	You have to try to understand how Nkusi feels.
Uburebure bwe bugufi butuma yumva afite umutekano. 	His short height makes him feel safe.
Sinigeze numva nshaka gusohoka uyu mugoroba. 	I never felt like going out tonight.
Ntabwo numva nshaka kuvuga kuri   Nkusi uyumunsi. 	I don't feel like talking about Nkusi today.
Ntabwo meze neza ahantu hirengeye. 	I'm not in a good mood.
Ntabwo numva nshaka gukora muriyi minsi. 	I don’t feel like working these days.
Ndumva nishimye kuruta uko numvaga mbere. 	I feel happier than I ever felt before.
Ndumva ngomba kugira icyo mbwira   Nkusi. 	I feel like I have something to say to Nkusi.
Numvaga ari ibicibwa muri abo bantu. 	I felt it was a cut in those people.
Numvise ububabare bwabo ndababara hamwe nabo. 	I felt their pain I was in pain with them.
Numvaga ndushye kuba narakoze amasaha menshi. 	I felt tired that I had worked so many hours.
Numvise umuyaga nyuma yo kwiruka ku ngazi. 	I felt the wind after running down the stairs.
Ndakeka ko noneho uzi uko   Nkusi agomba kuba yarumvise. 	I guess now you know how Nkusi must have felt.
Ndumva ibibi bitaraza. 	I feel bad before it happens.
Ntabwo numva nshaka gukora iri joro. 	I don't feel like doing it tonight.
Ntekereza ko ukeneye kubwira   Nkusi uko ubyumva. 	I think you need to tell Nkusi how you feel.
Nyamuneka nyamuneka ufite ubufasha bwa kabiri. 	Please help improve this article or section by expanding it.
Yaranshimishije igihe numvaga ubururu. 	It made me happy when I felt blue.
Yumvise umutima we uhindutse mu gituza. 	He felt his heart change in his chest.
Nkwiye kubwira   Nkusi ko utameze neza. 	I should tell Nkusi that you are not feeling well.
Fata uyu muti niba utameze neza. 	Take this medicine if you are not feeling well.
Nkusi ntiyashoboraga kubibona ariko yarabyumvise. 	Nkusi could not see it but he heard it.
Nkusi yumva afite icyaha cyane kubyabaye. 	Nkusi feels very guilty about what happened.
Nkusi yumvise ko nta mahirwe afite yo gutsinda iryo siganwa. 	Nkusi felt he had no chance of winning the race.
